Data,Hora,Leitura
2026-06-25,12:48:51,+    0.25
2026-06-25,12:48:56,+    0.32
2026-06-25,12:49:01,+    0.33
2026-06-25,12:49:06,+    0.48
2026-06-25,12:49:11,+    0.68
2026-06-25,12:49:16,+    0.80
2026-06-25,12:49:21,+    0.85
2026-06-25,12:49:26,+    1.16
2026-06-25,12:49:31,+    1.20
2026-06-25,12:49:36,+    1.20
2026-06-25,12:49:41,+    1.42
2026-06-25,12:49:46,+    1.62
2026-06-25,12:49:51,+    1.77
2026-06-25,12:49:56,+    1.76
2026-06-25,12:50:01,+    2.07
2026-06-25,12:50:06,+    2.07
2026-06-25,12:50:11,+    2.10
2026-06-25,12:50:16,+    2.30
2026-06-25,12:50:21,+    2.39
2026-06-25,12:50:26,+    2.61
2026-06-25,12:50:31,+    2.61
2026-06-25,12:50:36,+    2.77
2026-06-25,12:50:41,+    3.01
2026-06-25,12:50:46,+    3.01
2026-06-25,12:50:51,+    3.22
2026-06-25,12:50:56,+    3.24
2026-06-25,12:51:01,+    3.38
2026-06-25,12:51:06,+    3.60
2026-06-25,12:51:11,+    3.71
2026-06-25,12:51:16,+    3.86
2026-06-25,12:51:21,+    3.99
2026-06-25,12:51:26,+    3.99
2026-06-25,12:51:31,+    4.13
2026-06-25,12:51:36,+    4.24
2026-06-25,12:51:41,+    4.38
2026-06-25,12:51:46,+    4.52
2026-06-25,12:51:51,+    4.58
2026-06-25,12:51:56,+    4.73
2026-06-25,12:52:01,+    5.01
2026-06-25,12:52:06,+    4.96
2026-06-25,12:52:11,+    5.22
2026-06-25,12:52:16,+    5.24
2026-06-25,12:52:21,+    5.29
2026-06-25,12:52:26,+    5.46
2026-06-25,12:52:31,+    5.55
2026-06-25,12:52:36,+    5.84
2026-06-25,12:52:41,+    5.85
2026-06-25,12:52:46,+    6.11
2026-06-25,12:52:51,+    6.12
2026-06-25,12:52:56,+    6.18
2026-06-25,12:53:01,+    6.46
2026-06-25,12:53:06,+    6.51
2026-06-25,12:53:11,+    6.50
2026-06-25,12:53:16,+    6.80
2026-06-25,12:53:21,+    6.92
2026-06-25,12:53:26,+    6.92
