Data,Hora,Leitura
2026-04-29,15:28:44,+    0.00
2026-04-29,15:28:50,+    0.00
2026-04-29,15:28:55,+    0.00
2026-04-29,15:29:00,+    0.00
2026-04-29,15:29:05,+    0.00
2026-04-29,15:29:10,+    0.00
2026-04-29,15:29:15,+    0.00
2026-04-29,15:29:20,-    0.01
2026-04-29,15:29:25,+    0.00
2026-04-29,15:29:29,+    0.00
2026-04-29,15:29:35,-    0.01
2026-04-29,15:29:40,+    0.00
2026-04-29,15:29:45,-    0.01
2026-04-29,15:29:50,-    0.01
2026-04-29,15:29:55,-    0.01
2026-04-29,15:30:00,+    0.00
2026-04-29,15:30:05,+    0.00
2026-04-29,15:30:09,+    0.00
2026-04-29,15:30:14,+    0.00
2026-04-29,15:30:20,+    0.00
2026-04-29,15:30:25,+    0.00
2026-04-29,15:30:30,+    0.00
2026-04-29,15:30:34,+    0.00
2026-04-29,15:30:40,+    0.00
2026-04-29,15:30:45,+    0.00
2026-04-29,15:30:49,+    0.00
2026-04-29,15:30:54,+    0.00
2026-04-29,15:31:00,+    0.00
2026-04-29,15:31:05,+    0.00
2026-04-29,15:31:10,+    0.00
2026-04-29,15:31:14,+    0.00
2026-04-29,15:31:19,+    0.01
2026-04-29,15:31:25,+    0.00
2026-04-29,15:31:30,+    0.00
2026-04-29,15:31:34,+    0.00
2026-04-29,15:31:39,+    0.00
2026-04-29,15:31:45,+    0.00
2026-04-29,15:31:50,+    0.00
2026-04-29,15:31:54,+    0.00
2026-04-29,15:31:59,+    0.00
2026-04-29,15:32:04,+    0.00
2026-04-29,15:32:10,+    0.00
2026-04-29,15:32:15,+    0.00
2026-04-29,15:32:20,+    0.00
2026-04-29,15:32:24,+    0.00
2026-04-29,15:32:30,+    0.00
2026-04-29,15:32:35,+    0.00
2026-04-29,15:32:39,+    0.00
2026-04-29,15:32:44,+    0.00
2026-04-29,15:32:50,+    0.00
2026-04-29,15:32:55,+    0.00
2026-04-29,15:33:00,+    0.00
2026-04-29,15:33:04,+    0.00
2026-04-29,15:33:09,+    0.00
2026-04-29,15:33:15,+    0.00
2026-04-29,15:33:20,+    0.00
2026-04-29,15:33:24,+    0.00
2026-04-29,15:33:29,+    0.00
2026-04-29,15:33:35,+    0.00
2026-04-29,15:33:40,+    0.00
2026-04-29,15:33:44,+    0.00
2026-04-29,15:33:49,+    0.00
2026-04-29,15:33:55,+    0.00
2026-04-29,15:34:00,+    0.00
2026-04-29,15:34:05,+    0.00
2026-04-29,15:34:10,+    0.00
2026-04-29,15:34:14,+    0.00
2026-04-29,15:34:20,+    0.00
2026-04-29,15:34:25,+    0.00
2026-04-29,15:34:29,+    0.01
2026-04-29,15:34:34,+    0.00
2026-04-29,15:34:40,+    0.03
2026-04-29,15:34:45,+    0.10
2026-04-29,15:34:49,+    0.16
2026-04-29,15:34:54,+    0.19
2026-04-29,15:34:59,+    0.23
2026-04-29,15:35:05,+    0.23
2026-04-29,15:35:10,+    0.27
2026-04-29,15:35:14,+    0.35
2026-04-29,15:35:19,+    0.41
2026-04-29,15:35:25,+    0.46
2026-04-29,15:35:30,+    0.49
2026-04-29,15:35:34,+    0.52
2026-04-29,15:35:39,+    0.60
2026-04-29,15:35:44,+    0.63
