Data,Hora,Leitura
2026-05-13,10:08:32,+    0.00
2026-05-13,10:08:37,+    0.01
2026-05-13,10:08:42,+   11.78
2026-05-13,10:08:47,+   64.75
2026-05-13,10:08:52,+  123.92
2026-05-13,10:08:57,+  184.45
2026-05-13,10:09:01,+  242.81
2026-05-13,10:09:06,+  303.37
2026-05-13,10:09:11,+  363.90
2026-05-13,10:09:17,+  424.48
2026-05-13,10:09:22,+  485.14
2026-05-13,10:09:26,+  543.74
2026-05-13,10:09:31,+  604.60
2026-05-13,10:09:37,+  665.32
2026-05-13,10:09:42,+  726.00
2026-05-13,10:09:46,+  784.40
2026-05-13,10:09:51,+  845.13
2026-05-13,10:09:57,+  905.95
2026-05-13,10:10:02,+  966.62
2026-05-13,10:10:06,+ 1024.97
2026-05-13,10:10:11,+ 1085.47
2026-05-13,10:10:16,+ 1146.09
2026-05-13,10:10:22,+ 1206.75
2026-05-13,10:10:27,+ 1267.34
2026-05-13,10:10:32,+ 1325.64
2026-05-13,10:10:36,+ 1386.14
2026-05-13,10:10:42,+ 1446.74
2026-05-13,10:10:47,+ 1507.42
2026-05-13,10:10:51,+ 1565.76
2026-05-13,10:10:56,+ 1626.26
2026-05-13,10:11:02,+ 1686.66
2026-05-13,10:11:07,+ 1747.10
2026-05-13,10:11:12,+ 1807.67
2026-05-13,10:11:17,+ 1865.92
2026-05-13,10:11:22,+ 1926.29
2026-05-13,10:11:27,+ 1986.66
2026-05-13,10:11:32,+ 2034.74
2026-05-13,10:11:36,+ 2057.02
2026-05-13,10:11:41,+ 2060.21
2026-05-13,10:11:47,+ 2060.23
2026-05-13,10:11:52,+ 2060.25
2026-05-13,10:11:57,+ 2060.26
