Data,Hora,Leitura
2026-05-13,09:50:54,+    0.01
2026-05-13,09:50:59,+    0.02
2026-05-13,09:51:05,+    0.03
2026-05-13,09:51:10,+    0.03
2026-05-13,09:51:15,+    0.04
2026-05-13,09:51:20,+    0.04
2026-05-13,09:51:25,+    0.04
2026-05-13,09:51:30,+    0.04
2026-05-13,09:51:35,+    0.03
2026-05-13,09:51:39,+    0.04
2026-05-13,09:51:44,+    0.03
2026-05-13,09:51:50,+    0.03
2026-05-13,09:51:55,+    0.04
2026-05-13,09:52:00,+    0.04
2026-05-13,09:52:05,+    0.03
2026-05-13,09:52:10,+    0.03
2026-05-13,09:52:15,+    0.03
2026-05-13,09:52:19,+    0.03
2026-05-13,09:52:24,+    0.03
2026-05-13,09:52:29,+    0.02
2026-05-13,09:52:35,+    0.02
2026-05-13,09:52:40,+    0.03
2026-05-13,09:52:45,+    0.02
2026-05-13,09:52:50,+    0.02
2026-05-13,09:52:55,+    0.02
2026-05-13,09:53:00,+    0.02
2026-05-13,09:53:04,+    0.01
2026-05-13,09:53:09,+    9.74
2026-05-13,09:53:14,+   78.29
2026-05-13,09:53:20,+  151.09
2026-05-13,09:53:25,+  224.00
2026-05-13,09:53:29,+  294.29
2026-05-13,09:53:34,+  367.39
2026-05-13,09:53:40,+  440.37
2026-05-13,09:53:45,+  513.39
2026-05-13,09:53:49,+  583.65
2026-05-13,09:53:54,+  656.62
2026-05-13,09:53:59,+  729.46
2026-05-13,09:54:05,+  802.34
2026-05-13,09:54:10,+  872.41
2026-05-13,09:54:15,+  945.20
2026-05-13,09:54:20,+ 1017.98
2026-05-13,09:54:25,+ 1090.76
2026-05-13,09:54:30,+ 1163.37
2026-05-13,09:54:34,+ 1233.46
2026-05-13,09:54:39,+ 1306.18
2026-05-13,09:54:45,+ 1378.85
2026-05-13,09:54:50,+ 1451.59
2026-05-13,09:54:54,+ 1521.51
2026-05-13,09:54:59,+ 1594.21
2026-05-13,09:55:05,+ 1666.81
2026-05-13,09:55:10,+ 1739.36
2026-05-13,09:55:15,+ 1809.33
2026-05-13,09:55:20,+ 1881.84
2026-05-13,09:55:25,+ 1954.36
2026-05-13,09:55:30,+ 2026.88
2026-05-13,09:55:35,+ 2062.86
2026-05-13,09:55:39,+ 2076.82
2026-05-13,09:55:44,+ 2076.98
2026-05-13,09:55:50,+ 2076.99
2026-05-13,09:55:55,+ 2076.99
