Data,Hora,Leitura
2026-05-13,10:20:55,+    0.02
2026-05-13,10:21:00,+    0.02
2026-05-13,10:21:06,+    0.02
2026-05-13,10:21:11,+    0.02
2026-05-13,10:21:16,+    0.03
2026-05-13,10:21:20,+    0.02
2026-05-13,10:21:26,+    0.02
2026-05-13,10:21:31,+    0.02
2026-05-13,10:21:36,+    0.02
2026-05-13,10:21:40,+    0.02
2026-05-13,10:21:45,+    0.02
2026-05-13,10:21:51,+    0.02
2026-05-13,10:21:56,+    0.01
2026-05-13,10:22:01,+    0.01
2026-05-13,10:22:06,+    0.02
2026-05-13,10:22:11,+    0.02
2026-05-13,10:22:16,+    0.02
2026-05-13,10:22:20,+    0.02
2026-05-13,10:22:25,+    0.02
2026-05-13,10:22:30,+    0.02
2026-05-13,10:22:36,+    0.02
2026-05-13,10:22:41,+    0.02
2026-05-13,10:22:46,+    0.02
2026-05-13,10:22:51,+    0.02
2026-05-13,10:22:56,+   41.92
2026-05-13,10:23:01,+  126.33
2026-05-13,10:23:05,+  208.17
2026-05-13,10:23:10,+  293.33
2026-05-13,10:23:15,+  378.48
2026-05-13,10:23:21,+  463.56
2026-05-13,10:23:26,+  548.64
2026-05-13,10:23:31,+  630.62
2026-05-13,10:23:36,+  715.78
2026-05-13,10:23:41,+  800.84
2026-05-13,10:23:46,+  885.85
2026-05-13,10:23:50,+  967.79
2026-05-13,10:23:55,+ 1052.86
2026-05-13,10:24:00,+ 1137.83
2026-05-13,10:24:06,+ 1222.69
2026-05-13,10:24:11,+ 1304.48
2026-05-13,10:24:16,+ 1389.46
2026-05-13,10:24:20,+ 1474.38
2026-05-13,10:24:26,+ 1559.26
2026-05-13,10:24:31,+ 1644.13
2026-05-13,10:24:36,+ 1725.78
2026-05-13,10:24:40,+ 1810.67
2026-05-13,10:24:46,+ 1895.52
2026-05-13,10:24:51,+ 1980.30
2026-05-13,10:24:55,+ 2061.83
2026-05-13,10:25:00,+ 2106.38
2026-05-13,10:25:05,+ 2122.07
2026-05-13,10:25:11,+ 2122.19
