Data,Hora,Leitura
2026-05-13,09:44:38,+    0.07
2026-05-13,09:44:43,+    0.10
2026-05-13,09:44:48,+    0.13
2026-05-13,09:44:53,+    0.00
2026-05-13,09:44:58,+    0.03
2026-05-13,09:45:03,+   18.02
2026-05-13,09:45:07,+   68.01
2026-05-13,09:45:12,+  128.74
2026-05-13,09:45:17,+  189.44
2026-05-13,09:45:23,+  250.13
2026-05-13,09:45:28,+  310.93
2026-05-13,09:45:33,+  369.35
2026-05-13,09:45:38,+  430.01
2026-05-13,09:45:43,+  490.84
2026-05-13,09:45:48,+  551.49
2026-05-13,09:45:52,+  609.85
2026-05-13,09:45:57,+  670.63
2026-05-13,09:46:02,+  731.27
2026-05-13,09:46:08,+  791.85
2026-05-13,09:46:13,+  850.30
2026-05-13,09:46:18,+  910.98
2026-05-13,09:46:23,+  971.53
2026-05-13,09:46:28,+ 1032.07
2026-05-13,09:46:33,+ 1092.67
2026-05-13,09:46:37,+ 1150.94
2026-05-13,09:46:42,+ 1211.55
2026-05-13,09:46:48,+ 1272.16
2026-05-13,09:46:53,+ 1332.58
2026-05-13,09:46:58,+ 1390.88
2026-05-13,09:47:03,+ 1451.40
2026-05-13,09:47:08,+ 1511.82
2026-05-13,09:47:13,+ 1572.37
2026-05-13,09:47:18,+ 1632.90
2026-05-13,09:47:22,+ 1691.06
2026-05-13,09:47:27,+ 1751.46
2026-05-13,09:47:33,+ 1812.02
2026-05-13,09:47:38,+ 1872.41
2026-05-13,09:47:43,+ 1930.59
2026-05-13,09:47:47,+ 1991.07
2026-05-13,09:47:53,+ 2051.40
2026-05-13,09:47:58,+ 2090.23
2026-05-13,09:48:03,+ 2104.09
2026-05-13,09:48:08,+ 2108.49
2026-05-13,09:48:13,+ 2108.48
2026-05-13,09:48:18,+ 2108.49
2026-05-13,09:48:23,+ 2108.50
2026-05-13,09:48:27,+ 2108.51
2026-05-13,09:48:32,+ 2108.51
2026-05-13,09:48:38,+ 2108.53
