Data,Hora,Leitura
2026-05-29,08:35:22,+    0.00
2026-05-29,08:35:27,+    0.01
2026-05-29,08:35:32,+    0.01
2026-05-29,08:35:37,+    0.01
2026-05-29,08:35:42,+    0.00
2026-05-29,08:35:47,-    0.01
2026-05-29,08:35:52,+    0.00
2026-05-29,08:35:56,+    0.00
2026-05-29,08:36:02,+    0.00
2026-05-29,08:36:07,+    0.00
2026-05-29,08:36:12,+    0.00
2026-05-29,08:36:17,+    0.00
2026-05-29,08:36:22,+    0.00
2026-05-29,08:36:27,+    0.00
2026-05-29,08:36:32,+    0.00
2026-05-29,08:36:37,+    0.00
2026-05-29,08:36:41,+    0.00
2026-05-29,08:36:47,+    0.00
2026-05-29,08:36:52,+    0.00
2026-05-29,08:36:57,+    0.00
2026-05-29,08:37:01,+    0.00
2026-05-29,08:37:07,+    0.00
2026-05-29,08:37:12,+    0.00
2026-05-29,08:37:17,+    0.00
2026-05-29,08:37:21,-    0.01
2026-05-29,08:37:26,+    0.00
2026-05-29,08:37:32,+    0.00
2026-05-29,08:37:37,+    0.00
2026-05-29,08:37:42,+    0.00
2026-05-29,08:37:47,+    0.00
2026-05-29,08:37:52,+    0.00
2026-05-29,08:37:57,+    0.01
2026-05-29,08:38:02,+    0.01
2026-05-29,08:38:06,+    0.00
2026-05-29,08:38:12,+    0.00
2026-05-29,08:38:17,+    0.00
2026-05-29,08:38:22,+    0.00
2026-05-29,08:38:27,+    0.00
2026-05-29,08:38:32,+    0.00
2026-05-29,08:38:37,+    0.00
2026-05-29,08:38:42,+    0.00
2026-05-29,08:38:47,+    0.00
2026-05-29,08:38:51,+    0.00
2026-05-29,08:38:57,+    0.00
2026-05-29,08:39:02,+    0.00
2026-05-29,08:39:07,+    0.00
2026-05-29,08:39:12,+    0.00
2026-05-29,08:39:17,+    0.00
2026-05-29,08:39:22,+    0.01
2026-05-29,08:39:27,+    0.00
2026-05-29,08:39:31,+    0.01
2026-05-29,08:39:36,+    0.00
2026-05-29,08:39:42,+    0.01
2026-05-29,08:39:47,+    0.08
2026-05-29,08:39:52,+    0.14
2026-05-29,08:39:56,+    0.20
2026-05-29,08:40:01,+    0.23
2026-05-29,08:40:07,+    0.29
2026-05-29,08:40:12,+    0.33
2026-05-29,08:40:17,+    0.40
2026-05-29,08:40:22,+    0.44
2026-05-29,08:40:27,+    0.52
2026-05-29,08:40:32,+    0.57
2026-05-29,08:40:37,+    0.56
2026-05-29,08:40:41,+    0.58
2026-05-29,08:40:46,+    0.58
2026-05-29,08:40:52,+    0.63
2026-05-29,08:40:57,+    0.72
2026-05-29,08:41:02,+    0.77
2026-05-29,08:41:07,+    0.77
2026-05-29,08:41:12,+    0.78
2026-05-29,08:41:17,+    0.84
2026-05-29,08:41:21,+    0.89
2026-05-29,08:41:26,+    0.97
2026-05-29,08:41:32,+    0.98
2026-05-29,08:41:37,+    1.07
2026-05-29,08:41:42,+    1.10
2026-05-29,08:41:46,+    1.14
2026-05-29,08:41:51,+    1.25
2026-05-29,08:41:57,+    1.27
2026-05-29,08:42:02,+    1.27
2026-05-29,08:42:07,+    1.28
2026-05-29,08:42:11,+    1.36
2026-05-29,08:42:16,+    1.39
2026-05-29,08:42:22,+    1.46
2026-05-29,08:42:27,+    1.52
2026-05-29,08:42:32,+    1.57
2026-05-29,08:42:36,+    1.63
2026-05-29,08:42:42,+    1.70
2026-05-29,08:42:47,+    1.72
2026-05-29,08:42:52,+    1.78
2026-05-29,08:42:57,+    1.86
2026-05-29,08:43:02,+    1.89
2026-05-29,08:43:07,+    2.02
2026-05-29,08:43:12,+    2.25
2026-05-29,08:43:17,+    2.25
2026-05-29,08:43:22,+    2.25
2026-05-29,08:43:27,+    2.25
2026-05-29,08:43:32,+    2.28
2026-05-29,08:43:36,+    2.36
2026-05-29,08:43:41,+    2.43
2026-05-29,08:43:47,+    2.48
2026-05-29,08:43:52,+    2.54
2026-05-29,08:43:57,+    2.59
2026-05-29,08:44:02,+    2.64
2026-05-29,08:44:07,+    2.64
2026-05-29,08:44:12,+    2.70
2026-05-29,08:44:16,+    2.73
2026-05-29,08:44:21,+    2.85
2026-05-29,08:44:26,+    2.91
2026-05-29,08:44:32,+    3.04
2026-05-29,08:44:37,+    3.11
2026-05-29,08:44:41,+    3.14
2026-05-29,08:44:46,+    3.17
2026-05-29,08:44:52,+    3.25
2026-05-29,08:44:57,+    3.30
2026-05-29,08:45:01,+    3.39
2026-05-29,08:45:06,+    3.46
2026-05-29,08:45:11,+    3.57
2026-05-29,08:45:17,+    3.77
2026-05-29,08:45:21,+    3.76
2026-05-29,08:45:26,+    3.85
2026-05-29,08:45:31,+    3.91
2026-05-29,08:45:37,+    4.00
2026-05-29,08:45:42,+    4.04
2026-05-29,08:45:46,+    4.27
2026-05-29,08:45:51,+    4.32
2026-05-29,08:45:57,+    4.42
2026-05-29,08:46:02,+    4.50
2026-05-29,08:46:07,+    4.49
2026-05-29,08:46:12,+    4.49
2026-05-29,08:46:17,+    4.49
2026-05-29,08:46:22,+    4.59
2026-05-29,08:46:27,+    5.04
2026-05-29,08:46:31,+    5.06
2026-05-29,08:46:36,+    5.06
2026-05-29,08:46:42,+    5.05
2026-05-29,08:46:47,+    5.05
2026-05-29,08:46:52,+    5.09
2026-05-29,08:46:57,+    5.22
2026-05-29,08:47:02,+    5.32
2026-05-29,08:47:07,+    5.64
2026-05-29,08:47:11,+    5.72
2026-05-29,08:47:16,+    5.72
