Data,Hora,Leitura
2026-05-05,11:12:43,+    0.02
2026-05-05,11:12:48,+    0.23
2026-05-05,11:12:53,+    0.52
2026-05-05,11:12:58,+    0.87
2026-05-05,11:13:03,+    1.14
2026-05-05,11:13:08,+    1.66
2026-05-05,11:13:13,+    1.86
2026-05-05,11:13:18,+    2.04
2026-05-05,11:13:23,+    2.34
2026-05-05,11:13:28,+    2.62
2026-05-05,11:13:33,+    2.96
2026-05-05,11:13:38,+    3.26
2026-05-05,11:13:43,+    3.45
2026-05-05,11:13:48,+    3.73
2026-05-05,11:13:53,+    4.08
2026-05-05,11:13:58,+    4.42
2026-05-05,11:14:03,+    4.62
2026-05-05,11:14:08,+    4.89
2026-05-05,11:14:13,+    5.22
2026-05-05,11:14:18,+    5.54
2026-05-05,11:14:23,+    5.68
2026-05-05,11:14:28,+    6.05
2026-05-05,11:14:33,+    6.38
2026-05-05,11:14:38,+    6.62
2026-05-05,11:14:43,+    6.89
2026-05-05,11:14:48,+    7.25
2026-05-05,11:14:53,+    7.58
2026-05-05,11:14:58,+    7.93
2026-05-05,11:15:03,+    8.28
2026-05-05,11:15:08,+    8.63
2026-05-05,11:15:13,+    8.97
2026-05-05,11:15:18,+    9.31
2026-05-05,11:15:23,+    9.67
2026-05-05,11:15:28,+   10.01
2026-05-05,11:15:33,+   10.35
2026-05-05,11:15:38,+   10.69
2026-05-05,11:15:43,+   11.03
2026-05-05,11:15:48,+   11.22
2026-05-05,11:15:53,+   11.45
2026-05-05,11:15:58,+   11.81
2026-05-05,11:16:03,+   12.16
2026-05-05,11:16:08,+   12.53
2026-05-05,11:16:13,+   12.89
2026-05-05,11:16:18,+   13.26
2026-05-05,11:16:23,+   13.61
2026-05-05,11:16:28,+   13.97
2026-05-05,11:16:33,+   14.31
2026-05-05,11:16:38,+   14.65
2026-05-05,11:16:43,+   14.86
2026-05-05,11:16:48,+   15.21
2026-05-05,11:16:53,+   15.58
2026-05-05,11:16:58,+   15.95
2026-05-05,11:17:03,+   16.31
2026-05-05,11:17:08,+   16.68
2026-05-05,11:17:13,+   17.06
2026-05-05,11:17:18,+   17.43
2026-05-05,11:17:23,+   17.80
2026-05-05,11:17:28,+   18.17
2026-05-05,11:17:33,+   18.53
2026-05-05,11:17:38,+   18.90
2026-05-05,11:17:43,+   19.28
2026-05-05,11:17:48,+   19.64
2026-05-05,11:17:53,+   20.01
2026-05-05,11:17:58,+   20.37
2026-05-05,11:18:03,+   20.74
2026-05-05,11:18:08,+   21.10
2026-05-05,11:18:13,+   21.48
2026-05-05,11:18:18,+   21.85
2026-05-05,11:18:23,+   22.21
2026-05-05,11:18:28,+   22.58
2026-05-05,11:18:33,+   22.93
2026-05-05,11:18:38,+   23.30
2026-05-05,11:18:43,+   23.63
2026-05-05,11:18:48,+   23.99
2026-05-05,11:18:53,+   24.36
2026-05-05,11:18:58,+   24.79
2026-05-05,11:19:03,+   25.13
2026-05-05,11:19:08,+   25.49
2026-05-05,11:19:13,+   25.88
2026-05-05,11:19:18,+   26.19
2026-05-05,11:19:23,+   26.55
2026-05-05,11:19:28,+   26.89
2026-05-05,11:19:33,+   27.26
2026-05-05,11:19:38,+   27.49
2026-05-05,11:19:43,+   27.89
2026-05-05,11:19:48,+   28.33
2026-05-05,11:19:53,+   28.71
2026-05-05,11:19:58,+   28.96
2026-05-05,11:20:03,+   29.30
2026-05-05,11:20:08,+   29.61
2026-05-05,11:20:13,+   30.19
2026-05-05,11:20:18,+   30.46
2026-05-05,11:20:23,+   30.76
2026-05-05,11:20:28,+   31.18
2026-05-05,11:20:33,+   31.50
2026-05-05,11:20:38,+   31.91
2026-05-05,11:20:43,+   32.34
2026-05-05,11:20:48,+   32.68
2026-05-05,11:20:53,+   33.28
2026-05-05,11:20:58,+   33.46
2026-05-05,11:21:03,+   33.74
2026-05-05,11:21:08,+   34.25
2026-05-05,11:21:13,+   34.48
2026-05-05,11:21:18,+   34.91
2026-05-05,11:21:23,+   35.32
2026-05-05,11:21:28,+   35.65
2026-05-05,11:21:33,+   36.02
2026-05-05,11:21:38,+   36.37
2026-05-05,11:21:43,+   36.71
2026-05-05,11:21:48,+   37.03
2026-05-05,11:21:53,+   37.52
2026-05-05,11:21:58,+   37.95
2026-05-05,11:22:03,+   38.15
2026-05-05,11:22:08,+   38.57
2026-05-05,11:22:13,+   38.99
2026-05-05,11:22:18,+   39.40
2026-05-05,11:22:23,+   39.86
2026-05-05,11:22:28,+   40.20
2026-05-05,11:22:33,+   40.54
2026-05-05,11:22:38,+   40.95
2026-05-05,11:22:43,+   41.36
2026-05-05,11:22:48,+   41.76
2026-05-05,11:22:53,+   42.18
2026-05-05,11:22:58,+   42.47
2026-05-05,11:23:03,+   42.84
2026-05-05,11:23:08,+   43.29
2026-05-05,11:23:13,+   43.66
2026-05-05,11:23:18,+   44.09
2026-05-05,11:23:23,+   44.36
2026-05-05,11:23:28,+   44.70
2026-05-05,11:23:33,+   45.12
2026-05-05,11:23:38,+   45.49
2026-05-05,11:23:43,+   45.89
2026-05-05,11:23:48,+   46.26
2026-05-05,11:23:53,+   46.54
2026-05-05,11:23:58,+   46.94
2026-05-05,11:24:03,+   47.34
2026-05-05,11:24:08,+   47.86
2026-05-05,11:24:13,+   48.27
2026-05-05,11:24:18,+   48.65
2026-05-05,11:24:23,+   48.98
2026-05-05,11:24:28,+   49.37
2026-05-05,11:24:33,+   49.82
2026-05-05,11:24:38,+   50.11
2026-05-05,11:24:43,+   50.48
2026-05-05,11:24:48,+   50.84
2026-05-05,11:24:53,+   51.23
2026-05-05,11:24:58,+   51.63
2026-05-05,11:25:03,+   51.98
2026-05-05,11:25:08,+   52.37
2026-05-05,11:25:13,+   52.68
2026-05-05,11:25:18,+   53.06
2026-05-05,11:25:23,+   53.45
2026-05-05,11:25:28,+   53.81
2026-05-05,11:25:33,+   54.26
2026-05-05,11:25:38,+   54.55
2026-05-05,11:25:43,+   54.99
2026-05-05,11:25:48,+   55.39
2026-05-05,11:25:53,+   55.69
2026-05-05,11:25:58,+   56.09
2026-05-05,11:26:03,+   56.46
2026-05-05,11:26:08,+   56.82
2026-05-05,11:26:13,+   57.17
2026-05-05,11:26:18,+   57.54
2026-05-05,11:26:23,+   57.96
2026-05-05,11:26:28,+   58.31
2026-05-05,11:26:33,+   58.66
2026-05-05,11:26:38,+   59.02
