Data,Hora,Leitura
2026-05-05,08:15:28,A
2026-05-05,08:15:35,+    0.00
2026-05-05,08:15:40,-    0.01
2026-05-05,08:15:45,+    0.00
2026-05-05,08:15:50,+    0.00
2026-05-05,08:15:55,+    0.00
2026-05-05,08:16:00,+    0.00
2026-05-05,08:16:05,+    0.01
2026-05-05,08:16:09,+    0.00
2026-05-05,08:16:14,+    0.00
2026-05-05,08:16:20,+    0.00
2026-05-05,08:16:25,+    0.00
2026-05-05,08:16:29,+    0.00
2026-05-05,08:16:34,+    0.00
2026-05-05,08:16:40,+    0.00
2026-05-05,08:16:45,+    0.00
2026-05-05,08:16:50,+    0.00
2026-05-05,08:16:55,+    0.00
2026-05-05,08:17:00,-    0.01
2026-05-05,08:17:05,+    0.00
2026-05-05,08:17:10,+    0.00
2026-05-05,08:17:14,+    0.00
2026-05-05,08:17:19,+    0.00
2026-05-05,08:17:25,-    0.01
2026-05-05,08:17:30,-    0.01
2026-05-05,08:17:34,+    0.00
2026-05-05,08:17:39,+    0.00
2026-05-05,08:17:45,+    0.00
2026-05-05,08:17:50,-    0.01
2026-05-05,08:17:55,-    0.01
2026-05-05,08:18:00,-    0.01
2026-05-05,08:18:05,-    0.01
2026-05-05,08:18:10,+    0.00
2026-05-05,08:18:15,+    0.00
2026-05-05,08:18:19,+    0.00
2026-05-05,08:18:24,+    0.00
2026-05-05,08:18:30,+    0.00
2026-05-05,08:18:35,+    0.00
2026-05-05,08:18:39,+    0.00
2026-05-05,08:18:44,+    0.00
2026-05-05,08:18:50,+    0.00
2026-05-05,08:18:55,+    0.00
2026-05-05,08:19:00,+    0.00
2026-05-05,08:19:05,+    0.00
2026-05-05,08:19:10,+    0.00
2026-05-05,08:19:15,+    0.00
2026-05-05,08:19:20,-    0.01
2026-05-05,08:19:24,-    0.01
2026-05-05,08:19:29,+    0.00
2026-05-05,08:19:35,-    0.01
2026-05-05,08:19:40,+    0.00
2026-05-05,08:19:44,-    0.01
2026-05-05,08:19:49,+    0.00
2026-05-05,08:19:55,-    0.01
2026-05-05,08:20:00,+    0.00
2026-05-05,08:20:05,-    0.01
2026-05-05,08:20:10,-    0.01
2026-05-05,08:20:15,+    0.00
2026-05-05,08:20:20,+    0.00
2026-05-05,08:20:25,-    0.01
2026-05-05,08:20:29,+    0.00
2026-05-05,08:20:34,+    0.00
2026-05-05,08:20:40,-    0.01
2026-05-05,08:20:45,-    0.01
2026-05-05,08:20:50,-    0.01
2026-05-05,08:20:55,-    0.01
2026-05-05,08:21:00,-    0.01
2026-05-05,08:21:05,-    0.01
2026-05-05,08:21:10,-    0.01
2026-05-05,08:21:14,-    0.01
2026-05-05,08:21:19,-    0.01
2026-05-05,08:21:25,-    0.01
2026-05-05,08:21:30,+    0.00
2026-05-05,08:21:35,-    0.01
