Data,Hora,Leitura
2026-04-28,16:09:35,A
2026-04-28,16:09:42,+    0.00
2026-04-28,16:09:47,+    0.53
2026-04-28,16:09:52,+    0.01
2026-04-28,16:09:57,+    0.00
2026-04-28,16:10:02,+    0.01
2026-04-28,16:10:07,+    0.01
2026-04-28,16:10:12,+    0.01
2026-04-28,16:10:17,+    0.35
2026-04-28,16:10:22,+    0.87
2026-04-28,16:10:27,+    1.27
2026-04-28,16:10:32,+    1.66
2026-04-28,16:10:37,+    2.05
2026-04-28,16:10:42,+    2.53
2026-04-28,16:10:47,+    2.87
2026-04-28,16:10:52,+    3.49
2026-04-28,16:10:57,+    3.88
2026-04-28,16:11:02,+    4.29
2026-04-28,16:11:07,+    4.73
2026-04-28,16:11:12,+    5.26
2026-04-28,16:11:17,+    5.82
2026-04-28,16:11:22,+    6.28
2026-04-28,16:11:27,+    6.71
2026-04-28,16:11:32,+    7.13
2026-04-28,16:11:37,+    7.56
2026-04-28,16:11:42,+    7.97
2026-04-28,16:11:47,+    8.41
2026-04-28,16:11:52,+    8.93
2026-04-28,16:11:57,+    9.28
2026-04-28,16:12:02,+    9.68
2026-04-28,16:12:07,+   10.13
2026-04-28,16:12:12,+   10.55
2026-04-28,16:12:17,+   11.02
2026-04-28,16:12:22,+   11.54
2026-04-28,16:12:27,+   12.00
2026-04-28,16:12:32,+   12.46
2026-04-28,16:12:37,+   12.63
2026-04-28,16:12:42,+   13.39
2026-04-28,16:12:47,+   13.91
2026-04-28,16:12:52,+   14.45
2026-04-28,16:12:57,+   14.91
2026-04-28,16:13:02,+   15.46
2026-04-28,16:13:07,+   15.94
2026-04-28,16:13:12,+   16.31
2026-04-28,16:13:17,+   16.76
2026-04-28,16:13:22,+   17.19
2026-04-28,16:13:27,+   17.64
2026-04-28,16:13:32,+   18.14
2026-04-28,16:13:37,+   18.54
2026-04-28,16:13:42,+   19.04
2026-04-28,16:13:47,+   19.55
2026-04-28,16:13:52,+   19.93
2026-04-28,16:13:57,+   20.37
2026-04-28,16:14:02,+   20.84
2026-04-28,16:14:07,+   21.36
2026-04-28,16:14:12,+   21.75
2026-04-28,16:14:17,+   22.19
2026-04-28,16:14:22,+   22.67
2026-04-28,16:14:27,+   23.11
2026-04-28,16:14:32,+   23.58
2026-04-28,16:14:37,+   24.06
2026-04-28,16:14:42,+   24.48
2026-04-28,16:14:47,+   24.95
2026-04-28,16:14:52,+   25.46
2026-04-28,16:14:57,+   25.91
2026-04-28,16:15:02,+   26.37
2026-04-28,16:15:07,+   26.85
2026-04-28,16:15:12,+   27.34
2026-04-28,16:15:17,+   27.85
2026-04-28,16:15:22,+   28.34
2026-04-28,16:15:27,+   28.84
2026-04-28,16:15:32,+   29.38
2026-04-28,16:15:37,+   29.74
2026-04-28,16:15:42,+   30.24
