Data,Hora,Leitura
2026-05-15,09:27:31,+    0.00
2026-05-15,09:27:36,+  192.84
2026-05-15,09:27:44,+    0.00
2026-05-15,09:27:49,+    0.01
2026-05-15,09:27:54,+    0.00
2026-05-15,09:27:59,+    0.00
2026-05-15,09:28:04,+    0.01
2026-05-15,09:28:09,+    0.00
2026-05-15,09:28:14,+    0.01
2026-05-15,09:28:19,+    0.00
2026-05-15,09:28:24,+    0.01
2026-05-15,09:28:29,+    0.01
2026-05-15,09:28:34,+    0.01
2026-05-15,09:28:39,+    0.01
2026-05-15,09:28:44,+    0.01
2026-05-15,09:28:49,+    0.01
2026-05-15,09:28:54,+    0.01
2026-05-15,09:28:59,+    0.01
2026-05-15,09:29:04,+    0.02
2026-05-15,09:29:09,+    0.01
2026-05-15,09:29:14,+    0.01
2026-05-15,09:29:19,+    0.01
2026-05-15,09:29:24,+    0.01
2026-05-15,09:29:29,+    0.01
2026-05-15,09:29:34,+    0.01
2026-05-15,09:29:39,+    0.01
2026-05-15,09:29:44,+    0.01
2026-05-15,09:29:49,+    0.01
2026-05-15,09:29:54,+    0.01
2026-05-15,09:29:59,+    0.01
2026-05-15,09:30:04,+    0.01
2026-05-15,09:30:09,+    0.01
2026-05-15,09:30:14,+    0.02
2026-05-15,09:30:19,+    0.01
2026-05-15,09:30:24,+    0.01
2026-05-15,09:30:29,+    0.01
2026-05-15,09:30:34,+    0.00
2026-05-15,09:30:39,+    0.01
2026-05-15,09:30:44,+    0.01
2026-05-15,09:30:49,+    0.01
2026-05-15,09:30:54,+    0.01
2026-05-15,09:30:59,+    0.01
2026-05-15,09:31:04,+    0.01
2026-05-15,09:31:09,+    0.01
2026-05-15,09:31:14,+    0.01
2026-05-15,09:31:19,+    0.01
2026-05-15,09:31:24,+    0.01
2026-05-15,09:31:29,+    0.01
2026-05-15,09:31:34,+    0.02
2026-05-15,09:31:39,+    0.01
2026-05-15,09:31:44,+    0.02
2026-05-15,09:31:49,+    0.02
2026-05-15,09:31:54,+    0.02
2026-05-15,09:31:59,+    0.01
2026-05-15,09:32:04,+    0.02
2026-05-15,09:32:09,+    0.05
2026-05-15,09:32:14,+    0.19
2026-05-15,09:32:19,+    0.20
2026-05-15,09:32:24,+    0.20
2026-05-15,09:32:29,+    0.19
2026-05-15,09:32:34,+    0.20
2026-05-15,09:32:39,+    0.41
2026-05-15,09:32:44,+    0.42
2026-05-15,09:32:49,+    0.42
2026-05-15,09:32:54,+    0.41
2026-05-15,09:32:59,+    0.42
2026-05-15,09:33:04,+    0.55
2026-05-15,09:33:09,+    0.61
2026-05-15,09:33:14,+    0.60
2026-05-15,09:33:19,+    0.59
2026-05-15,09:33:24,+    0.61
2026-05-15,09:33:29,+    0.75
2026-05-15,09:33:34,+    0.83
2026-05-15,09:33:39,+    0.83
2026-05-15,09:33:44,+    0.83
2026-05-15,09:33:49,+    0.95
2026-05-15,09:33:54,+    0.96
2026-05-15,09:33:59,+    0.96
2026-05-15,09:34:04,+    0.95
2026-05-15,09:34:09,+    1.16
2026-05-15,09:34:14,+    1.20
2026-05-15,09:34:19,+    1.23
2026-05-15,09:34:24,+    1.25
2026-05-15,09:34:29,+    1.25
2026-05-15,09:34:34,+    1.25
2026-05-15,09:34:39,+    1.25
2026-05-15,09:34:44,+    1.26
2026-05-15,09:34:49,+    1.45
2026-05-15,09:34:54,+    1.61
2026-05-15,09:34:59,+    1.62
2026-05-15,09:35:04,+    1.63
2026-05-15,09:35:09,+    1.66
2026-05-15,09:35:14,+    1.85
2026-05-15,09:35:19,+    1.85
2026-05-15,09:35:24,+    1.85
2026-05-15,09:35:29,+    1.86
2026-05-15,09:35:34,+    2.00
2026-05-15,09:35:39,+    2.08
2026-05-15,09:35:44,+    2.09
2026-05-15,09:35:49,+    2.09
2026-05-15,09:35:54,+    2.24
2026-05-15,09:35:59,+    2.26
2026-05-15,09:36:04,+    2.27
2026-05-15,09:36:09,+    2.39
2026-05-15,09:36:14,+    2.52
2026-05-15,09:36:19,+    2.52
2026-05-15,09:36:24,+    2.60
2026-05-15,09:36:29,+    2.76
2026-05-15,09:36:34,+    2.79
2026-05-15,09:36:39,+    2.80
2026-05-15,09:36:44,+    2.82
2026-05-15,09:36:49,+    2.82
2026-05-15,09:36:54,+    3.04
2026-05-15,09:36:59,+    3.10
2026-05-15,09:37:04,+    3.10
2026-05-15,09:37:09,+    3.22
2026-05-15,09:37:14,+    3.31
2026-05-15,09:37:19,+    3.60
2026-05-15,09:37:24,+    3.61
2026-05-15,09:37:29,+    3.61
2026-05-15,09:37:34,+    3.66
2026-05-15,09:37:39,+    3.89
2026-05-15,09:37:44,+    3.99
2026-05-15,09:37:49,+    4.00
2026-05-15,09:37:54,+    3.98
2026-05-15,09:37:59,+    4.27
2026-05-15,09:38:04,+    4.28
2026-05-15,09:38:09,+    4.43
2026-05-15,09:38:14,+    4.50
2026-05-15,09:38:19,+    4.55
2026-05-15,09:38:24,+    4.57
2026-05-15,09:38:29,+    4.72
2026-05-15,09:38:34,+    4.74
