Data,Hora,Leitura
2026-06-18,11:45:39,+    0.01
2026-06-18,11:45:44,+    0.01
2026-06-18,11:45:49,+   26.07
2026-06-18,11:45:54,+  112.61
2026-06-18,11:45:59,+  197.59
2026-06-18,11:46:05,+  285.96
2026-06-18,11:46:10,+  374.24
2026-06-18,11:46:15,+  462.58
2026-06-18,11:46:19,+  547.67
2026-06-18,11:46:24,+  635.97
2026-06-18,11:46:29,+  724.34
2026-06-18,11:46:34,+  812.70
2026-06-18,11:46:39,+  901.00
2026-06-18,11:46:44,+  986.07
2026-06-18,11:46:49,+ 1074.35
2026-06-18,11:46:54,+ 1162.61
2026-06-18,11:46:59,+ 1250.88
2026-06-18,11:47:04,+ 1335.84
2026-06-18,11:47:10,+ 1424.03
2026-06-18,11:47:15,+ 1512.16
2026-06-18,11:47:20,+ 1600.34
2026-06-18,11:47:25,+ 1688.51
2026-06-18,11:47:29,+ 1773.29
2026-06-18,11:47:34,+ 1861.40
2026-06-18,11:47:39,+ 1949.36
2026-06-18,11:47:44,+ 2031.71
2026-06-18,11:47:49,+ 2067.12
2026-06-18,11:47:55,+ 2067.78
