Data,Hora,Leitura
2026-06-18,11:31:58,+    0.00
2026-06-18,11:32:03,+    0.00
2026-06-18,11:32:08,+   27.98
2026-06-18,11:32:14,+  114.58
2026-06-18,11:32:19,+  202.65
2026-06-18,11:32:23,+  287.59
2026-06-18,11:32:28,+  375.73
2026-06-18,11:32:33,+  464.03
2026-06-18,11:32:39,+  552.34
2026-06-18,11:32:43,+  637.40
2026-06-18,11:32:48,+  725.71
2026-06-18,11:32:53,+  814.01
2026-06-18,11:32:59,+  902.09
2026-06-18,11:33:04,+  990.21
2026-06-18,11:33:09,+ 1075.00
2026-06-18,11:33:14,+ 1163.09
2026-06-18,11:33:19,+ 1250.95
2026-06-18,11:33:24,+ 1339.06
2026-06-18,11:33:28,+ 1423.91
2026-06-18,11:33:33,+ 1511.91
2026-06-18,11:33:38,+ 1600.01
2026-06-18,11:33:44,+ 1688.10
2026-06-18,11:33:49,+ 1772.83
2026-06-18,11:33:54,+ 1860.75
2026-06-18,11:33:59,+ 1948.62
2026-06-18,11:34:04,+ 2024.06
2026-06-18,11:34:09,+ 2053.10
2026-06-18,11:34:13,+ 2053.14
