Data,Hora,Leitura
2026-06-18,11:41:04,+    0.02
2026-06-18,11:41:09,+    0.02
2026-06-18,11:41:14,+    0.27
2026-06-18,11:41:19,+   30.78
2026-06-18,11:41:24,+  101.40
2026-06-18,11:41:28,+  171.69
2026-06-18,11:41:33,+  245.12
2026-06-18,11:41:38,+  319.16
2026-06-18,11:41:43,+  393.39
2026-06-18,11:41:48,+  464.99
2026-06-18,11:41:54,+  539.45
2026-06-18,11:41:59,+  613.66
2026-06-18,11:42:04,+  687.85
2026-06-18,11:42:09,+  762.05
2026-06-18,11:42:13,+  833.44
2026-06-18,11:42:18,+  907.53
2026-06-18,11:42:23,+  981.70
2026-06-18,11:42:28,+ 1055.79
2026-06-18,11:42:34,+ 1127.18
2026-06-18,11:42:39,+ 1201.49
2026-06-18,11:42:44,+ 1275.66
2026-06-18,11:42:49,+ 1349.80
2026-06-18,11:42:53,+ 1423.69
2026-06-18,11:42:59,+ 1495.06
2026-06-18,11:43:04,+ 1569.11
2026-06-18,11:43:09,+ 1643.13
2026-06-18,11:43:14,+ 1717.24
2026-06-18,11:43:18,+ 1788.56
2026-06-18,11:43:23,+ 1862.17
2026-06-18,11:43:28,+ 1936.05
2026-06-18,11:43:33,+ 2009.82
2026-06-18,11:43:38,+ 2053.52
2026-06-18,11:43:44,+ 2063.31
2026-06-18,11:43:49,+ 2063.34
