Data,Hora,Leitura
2026-06-18,11:17:48,+    0.00
2026-06-18,11:17:53,+    0.00
2026-06-18,11:17:58,+    0.00
2026-06-18,11:18:03,+   18.42
2026-06-18,11:18:08,+  103.64
2026-06-18,11:18:13,+  191.86
2026-06-18,11:18:18,+  280.23
2026-06-18,11:18:22,+  365.35
2026-06-18,11:18:28,+  453.75
2026-06-18,11:18:33,+  542.24
2026-06-18,11:18:38,+  630.70
2026-06-18,11:18:43,+  719.22
2026-06-18,11:18:48,+  804.50
2026-06-18,11:18:53,+  892.94
2026-06-18,11:18:58,+  981.27
2026-06-18,11:19:03,+ 1069.74
2026-06-18,11:19:07,+ 1154.84
2026-06-18,11:19:13,+ 1243.30
2026-06-18,11:19:18,+ 1331.74
2026-06-18,11:19:23,+ 1420.14
2026-06-18,11:19:28,+ 1505.19
2026-06-18,11:19:33,+ 1593.53
2026-06-18,11:19:38,+ 1681.94
2026-06-18,11:19:43,+ 1770.12
2026-06-18,11:19:48,+ 1858.38
2026-06-18,11:19:52,+ 1943.37
2026-06-18,11:19:58,+ 2031.52
2026-06-18,11:20:03,+ 2078.82
2026-06-18,11:20:08,+ 2084.68
2026-06-18,11:20:12,+ 2084.68
