Data,Hora,Leitura
2026-05-22,15:25:01,+    0.00
2026-05-22,15:25:06,+    0.00
2026-05-22,15:25:11,-    0.01
2026-05-22,15:25:16,+    0.00
2026-05-22,15:25:21,+    0.00
2026-05-22,15:25:26,+    0.00
2026-05-22,15:25:31,+    0.01
2026-05-22,15:25:36,+    0.00
2026-05-22,15:25:41,+    0.00
2026-05-22,15:25:46,+    0.00
2026-05-22,15:25:51,+    0.00
2026-05-22,15:25:56,+    0.00
2026-05-22,15:26:01,+    0.00
2026-05-22,15:26:06,+    0.00
2026-05-22,15:26:11,+    0.00
2026-05-22,15:26:16,+    0.00
2026-05-22,15:26:21,+    0.00
2026-05-22,15:26:26,+    0.01
2026-05-22,15:26:31,+    0.00
2026-05-22,15:26:36,+    0.00
2026-05-22,15:26:41,+    0.00
2026-05-22,15:26:46,+    0.00
2026-05-22,15:26:51,+    0.00
2026-05-22,15:26:56,+    0.00
2026-05-22,15:27:01,-    0.01
2026-05-22,15:27:06,-    0.01
2026-05-22,15:27:11,+    0.00
2026-05-22,15:27:16,+    0.00
2026-05-22,15:27:21,+    0.00
2026-05-22,15:27:26,+    0.00
2026-05-22,15:27:31,+    0.00
2026-05-22,15:27:36,+    0.00
2026-05-22,15:27:41,-    0.01
2026-05-22,15:27:46,-    0.01
2026-05-22,15:27:51,+    0.00
2026-05-22,15:27:56,+    0.00
2026-05-22,15:28:01,+    0.00
2026-05-22,15:28:06,-    0.01
2026-05-22,15:28:11,+    0.00
2026-05-22,15:28:16,+    0.00
2026-05-22,15:28:21,+    0.04
2026-05-22,15:28:26,+    0.04
2026-05-22,15:28:31,+    0.04
2026-05-22,15:28:36,+    0.04
2026-05-22,15:28:41,+    0.04
2026-05-22,15:28:46,+    0.03
2026-05-22,15:28:51,+    0.17
2026-05-22,15:28:56,+    0.18
2026-05-22,15:29:01,+    0.17
2026-05-22,15:29:06,+    0.18
2026-05-22,15:29:11,+    0.18
2026-05-22,15:29:16,+    0.18
2026-05-22,15:29:21,+    0.18
2026-05-22,15:29:26,+    0.38
2026-05-22,15:29:31,+    0.43
2026-05-22,15:29:36,+    0.42
2026-05-22,15:29:41,+    0.46
2026-05-22,15:29:46,+    0.47
