Data,Hora,Leitura
2026-05-21,08:40:34,+    0.00
2026-05-21,08:40:39,+    0.00
2026-05-21,08:40:44,+    0.00
2026-05-21,08:40:49,+    0.00
2026-05-21,08:40:54,+    0.00
2026-05-21,08:40:59,+    0.00
2026-05-21,08:41:04,+    0.00
2026-05-21,08:41:09,+    0.00
2026-05-21,08:41:14,+    0.00
2026-05-21,08:41:19,-    0.02
2026-05-21,08:41:24,+    0.00
2026-05-21,08:41:29,+    0.00
2026-05-21,08:41:34,+    0.00
2026-05-21,08:41:39,+    0.00
2026-05-21,08:41:44,+    0.00
2026-05-21,08:41:49,+    0.00
2026-05-21,08:41:54,+    0.00
2026-05-21,08:41:59,+    0.00
2026-05-21,08:42:04,+    0.00
2026-05-21,08:42:09,+    0.00
2026-05-21,08:42:14,+    0.00
2026-05-21,08:42:19,-    0.02
2026-05-21,08:42:24,-    0.01
2026-05-21,08:42:29,+    0.00
2026-05-21,08:42:34,+    0.00
2026-05-21,08:42:39,+    0.00
2026-05-21,08:42:44,+    0.01
2026-05-21,08:42:49,+    0.01
2026-05-21,08:42:54,+    0.01
2026-05-21,08:42:59,+    0.01
2026-05-21,08:43:04,+    0.01
2026-05-21,08:43:09,+    0.01
2026-05-21,08:43:14,+    0.01
2026-05-21,08:43:19,+    0.01
2026-05-21,08:43:24,+    0.00
2026-05-21,08:43:29,+    0.00
2026-05-21,08:43:34,+    0.00
2026-05-21,08:43:39,+    0.00
2026-05-21,08:43:44,+    0.00
2026-05-21,08:43:49,+    0.00
2026-05-21,08:43:54,+    0.00
2026-05-21,08:43:59,+    0.00
2026-05-21,08:44:04,+    0.00
2026-05-21,08:44:09,+    0.00
2026-05-21,08:44:14,+    0.00
2026-05-21,08:44:19,+    0.01
2026-05-21,08:44:24,+    0.01
2026-05-21,08:44:29,+    0.00
2026-05-21,08:44:34,+    0.00
2026-05-21,08:44:39,+    0.01
2026-05-21,08:44:44,+    0.00
2026-05-21,08:44:49,+    0.00
2026-05-21,08:44:54,+    0.00
2026-05-21,08:44:59,+    0.00
2026-05-21,08:45:04,+    0.00
2026-05-21,08:45:09,+    0.00
2026-05-21,08:45:14,+    0.00
2026-05-21,08:45:19,+    0.00
2026-05-21,08:45:24,+    0.01
2026-05-21,08:45:29,+    0.14
2026-05-21,08:45:34,+    0.14
2026-05-21,08:45:39,+    0.14
2026-05-21,08:45:44,+    0.18
2026-05-21,08:45:49,+    0.27
2026-05-21,08:45:54,+    0.27
2026-05-21,08:45:59,+    0.27
2026-05-21,08:46:04,+    0.41
2026-05-21,08:46:09,+    0.38
2026-05-21,08:46:14,+    0.41
2026-05-21,08:46:19,+    0.48
2026-05-21,08:46:24,+    0.48
2026-05-21,08:46:29,+    0.57
2026-05-21,08:46:34,+    0.68
2026-05-21,08:46:39,+    0.68
2026-05-21,08:46:44,+    0.68
2026-05-21,08:46:49,+    0.85
2026-05-21,08:46:54,+    0.85
2026-05-21,08:46:59,+    0.85
2026-05-21,08:47:04,+    0.92
2026-05-21,08:47:09,+    0.93
2026-05-21,08:47:14,+    0.95
2026-05-21,08:47:19,+    1.21
2026-05-21,08:47:24,+    1.19
2026-05-21,08:47:29,+    1.18
2026-05-21,08:47:34,+    1.30
2026-05-21,08:47:39,+    1.37
2026-05-21,08:47:44,+    1.37
2026-05-21,08:47:49,+    1.49
2026-05-21,08:47:54,+    1.59
2026-05-21,08:47:59,+    1.58
2026-05-21,08:48:04,+    1.64
2026-05-21,08:48:09,+    1.69
2026-05-21,08:48:14,+    1.81
2026-05-21,08:48:19,+    1.87
2026-05-21,08:48:24,+    1.93
2026-05-21,08:48:29,+    2.02
2026-05-21,08:48:34,+    2.04
2026-05-21,08:48:39,+    2.16
2026-05-21,08:48:44,+    2.26
2026-05-21,08:48:49,+    2.34
2026-05-21,08:48:54,+    2.47
2026-05-21,08:48:59,+    2.50
2026-05-21,08:49:04,+    2.59
2026-05-21,08:49:09,+    2.69
2026-05-21,08:49:14,+    2.69
2026-05-21,08:49:19,+    2.81
2026-05-21,08:49:24,+    2.96
2026-05-21,08:49:29,+    3.01
2026-05-21,08:49:34,+    3.02
2026-05-21,08:49:39,+    3.06
2026-05-21,08:49:44,+    3.13
2026-05-21,08:49:49,+    3.28
2026-05-21,08:49:54,+    3.33
2026-05-21,08:49:59,+    3.44
2026-05-21,08:50:04,+    3.50
2026-05-21,08:50:09,+    3.61
2026-05-21,08:50:14,+    3.68
2026-05-21,08:50:19,+    3.79
2026-05-21,08:50:24,+    3.93
2026-05-21,08:50:29,+    3.93
2026-05-21,08:50:34,+    3.93
2026-05-21,08:50:39,+    4.09
2026-05-21,08:50:44,+    4.24
2026-05-21,08:50:49,+    4.26
2026-05-21,08:50:54,+    4.27
2026-05-21,08:50:59,+    4.27
2026-05-21,08:51:04,+    4.37
2026-05-21,08:51:09,+    4.74
2026-05-21,08:51:14,+    4.80
2026-05-21,08:51:19,+    4.79
2026-05-21,08:51:24,+    4.79
2026-05-21,08:51:29,+    4.80
2026-05-21,08:51:34,+    4.92
2026-05-21,08:51:39,+    4.97
2026-05-21,08:51:44,+    5.07
2026-05-21,08:51:49,+    5.12
2026-05-21,08:51:54,+    5.19
2026-05-21,08:51:59,+    5.50
2026-05-21,08:52:04,+    5.58
2026-05-21,08:52:09,+    5.61
2026-05-21,08:52:14,+    5.73
2026-05-21,08:52:19,+    5.76
2026-05-21,08:52:24,+    5.81
2026-05-21,08:52:29,+    5.91
2026-05-21,08:52:34,+    5.95
2026-05-21,08:52:39,+    6.12
2026-05-21,08:52:44,+    6.17
2026-05-21,08:52:49,+    6.31
2026-05-21,08:52:54,+    6.43
2026-05-21,08:52:59,+    6.51
2026-05-21,08:53:04,+    6.58
2026-05-21,08:53:09,+    6.68
2026-05-21,08:53:14,+    6.71
2026-05-21,08:53:19,+    6.87
2026-05-21,08:53:24,+    6.94
2026-05-21,08:53:29,+    7.07
2026-05-21,08:53:34,+    7.20
2026-05-21,08:53:39,+    7.21
2026-05-21,08:53:44,+    7.35
2026-05-21,08:53:49,+    7.38
2026-05-21,08:53:54,+    7.46
2026-05-21,08:53:59,+    7.53
2026-05-21,08:54:04,+    7.56
