Data,Hora,Leitura
2026-06-22,11:21:36,+   95.87
2026-06-22,11:21:41,+   96.01
2026-06-22,11:21:46,+   96.19
2026-06-22,11:21:51,+   96.41
2026-06-22,11:21:56,+   96.44
2026-06-22,11:22:01,+   96.66
2026-06-22,11:22:06,+   96.72
2026-06-22,11:22:11,+   96.96
2026-06-22,11:22:16,+   97.06
2026-06-22,11:22:21,+   97.21
2026-06-22,11:22:26,+   97.42
2026-06-22,11:22:31,+   97.58
2026-06-22,11:22:36,+   97.71
2026-06-22,11:22:41,+   97.91
2026-06-22,11:22:46,+   98.05
2026-06-22,11:22:51,+   98.20
2026-06-22,11:22:56,+   98.38
2026-06-22,11:23:01,+   98.58
2026-06-22,11:23:06,+   98.65
2026-06-22,11:23:11,+   98.75
2026-06-22,11:23:16,+   98.93
2026-06-22,11:23:21,+   99.07
2026-06-22,11:23:26,+   99.27
2026-06-22,11:23:31,+   99.36
2026-06-22,11:23:36,+   99.55
2026-06-22,11:23:41,+   99.59
2026-06-22,11:23:46,+   99.84
2026-06-22,11:23:51,+   99.97
2026-06-22,11:23:56,+  100.23
2026-06-22,11:24:01,+  100.30
2026-06-22,11:24:06,+  100.42
2026-06-22,11:24:11,+  100.61
2026-06-22,11:24:16,+  100.73
2026-06-22,11:24:21,+  100.87
2026-06-22,11:24:26,+  101.00
2026-06-22,11:24:31,+  101.21
2026-06-22,11:24:36,+  101.31
2026-06-22,11:24:41,+  101.54
2026-06-22,11:24:46,+  101.74
2026-06-22,11:24:51,+  101.84
2026-06-22,11:24:56,+  102.05
2026-06-22,11:25:01,+  102.12
2026-06-22,11:25:06,+  102.36
2026-06-22,11:25:11,+  102.61
2026-06-22,11:25:16,+  102.70
2026-06-22,11:25:21,+  102.76
2026-06-22,11:25:26,+  102.97
2026-06-22,11:25:31,+  103.04
2026-06-22,11:25:36,+  103.24
2026-06-22,11:25:41,+  103.43
2026-06-22,11:25:46,+  103.47
2026-06-22,11:25:51,+  103.79
2026-06-22,11:25:56,+  103.84
2026-06-22,11:26:01,+  104.02
2026-06-22,11:26:06,+  104.12
2026-06-22,11:26:11,+  104.37
2026-06-22,11:26:16,+  104.41
2026-06-22,11:26:21,+  104.67
2026-06-22,11:26:26,+  104.69
2026-06-22,11:26:31,+  104.96
2026-06-22,11:26:36,+  105.06
2026-06-22,11:26:41,+  105.25
2026-06-22,11:26:46,+  105.50
2026-06-22,11:26:51,+  105.54
2026-06-22,11:26:56,+  105.70
2026-06-22,11:27:01,+  105.82
2026-06-22,11:27:06,+  106.02
2026-06-22,11:27:11,+  106.11
2026-06-22,11:27:16,+  106.32
2026-06-22,11:27:21,+  106.43
2026-06-22,11:27:26,+  106.66
2026-06-22,11:27:31,+  106.78
2026-06-22,11:27:36,+  106.88
2026-06-22,11:27:41,+  107.02
2026-06-22,11:27:46,+  107.19
2026-06-22,11:27:51,+  107.36
2026-06-22,11:27:56,+  107.52
2026-06-22,11:28:01,+  107.61
2026-06-22,11:28:06,+  107.85
2026-06-22,11:28:11,+  108.03
2026-06-22,11:28:16,+  108.15
2026-06-22,11:28:21,+  108.41
2026-06-22,11:28:26,+  108.45
2026-06-22,11:28:31,+  108.59
2026-06-22,11:28:36,+  108.71
2026-06-22,11:28:41,+  108.89
2026-06-22,11:28:46,+  109.01
2026-06-22,11:28:51,+  109.17
2026-06-22,11:28:56,+  109.30
2026-06-22,11:29:01,+  109.53
2026-06-22,11:29:06,+  109.64
2026-06-22,11:29:11,+  109.80
2026-06-22,11:29:16,+  109.87
2026-06-22,11:29:21,+  110.06
2026-06-22,11:29:26,+  110.25
2026-06-22,11:29:31,+  110.39
2026-06-22,11:29:36,+  110.42
2026-06-22,11:29:41,+  110.59
2026-06-22,11:29:46,+  110.71
