Data,Hora,Leitura
2026-06-29,09:31:17,+    0.48
2026-06-29,09:31:22,+    0.00
2026-06-29,09:31:27,+    0.00
2026-06-29,09:31:32,-    0.01
2026-06-29,09:31:37,-    0.01
2026-06-29,09:31:42,+    0.12
2026-06-29,09:31:47,+    0.30
2026-06-29,09:31:52,+    0.51
2026-06-29,09:31:57,+    0.65
2026-06-29,09:32:02,+    0.67
2026-06-29,09:32:07,+    0.89
2026-06-29,09:32:12,+    1.12
2026-06-29,09:32:17,+    1.27
2026-06-29,09:32:22,+    1.43
2026-06-29,09:32:27,+    1.60
2026-06-29,09:32:32,+    1.70
2026-06-29,09:32:37,+    1.89
2026-06-29,09:32:42,+    1.97
2026-06-29,09:32:47,+    2.05
2026-06-29,09:32:52,+    2.25
2026-06-29,09:32:57,+    2.38
2026-06-29,09:33:02,+    2.59
2026-06-29,09:33:07,+    2.77
2026-06-29,09:33:12,+    2.84
2026-06-29,09:33:17,+    3.01
2026-06-29,09:33:22,+    3.18
2026-06-29,09:33:27,+    3.33
2026-06-29,09:33:32,+    3.53
2026-06-29,09:33:37,+    3.67
2026-06-29,09:33:42,+    3.73
2026-06-29,09:33:47,+    3.91
2026-06-29,09:33:52,+    4.02
2026-06-29,09:33:57,+    4.21
2026-06-29,09:34:02,+    4.40
2026-06-29,09:34:07,+    4.65
2026-06-29,09:34:12,+    4.78
2026-06-29,09:34:17,+    5.00
2026-06-29,09:34:22,+    5.08
2026-06-29,09:34:27,+    5.32
2026-06-29,09:34:32,+    5.43
2026-06-29,09:34:37,+    5.59
2026-06-29,09:34:42,+    5.73
2026-06-29,09:34:47,+    5.86
2026-06-29,09:34:52,+    5.99
2026-06-29,09:34:57,+    6.18
2026-06-29,09:35:02,+    6.39
2026-06-29,09:35:07,+    6.53
2026-06-29,09:35:12,+    6.69
2026-06-29,09:35:17,+    6.81
2026-06-29,09:35:22,+    6.99
2026-06-29,09:35:27,+    7.27
2026-06-29,09:35:32,+    7.34
2026-06-29,09:35:37,+    7.56
2026-06-29,09:35:42,+    7.71
2026-06-29,09:35:47,+    7.94
2026-06-29,09:35:52,+    8.03
2026-06-29,09:35:57,+    8.29
2026-06-29,09:36:02,+    8.37
2026-06-29,09:36:07,+    8.61
2026-06-29,09:36:12,+    8.64
2026-06-29,09:36:17,+    8.96
2026-06-29,09:36:22,+    9.19
2026-06-29,09:36:27,+    9.26
2026-06-29,09:36:32,+    9.48
2026-06-29,09:36:37,+    9.60
2026-06-29,09:36:42,+    9.92
2026-06-29,09:36:47,+    9.96
2026-06-29,09:36:52,+   10.18
2026-06-29,09:36:57,+   10.36
2026-06-29,09:37:02,+   10.55
2026-06-29,09:37:07,+   10.68
2026-06-29,09:37:12,+   10.89
2026-06-29,09:37:17,+   11.07
2026-06-29,09:37:22,+   11.13
2026-06-29,09:37:27,+   11.33
2026-06-29,09:37:32,+   11.73
2026-06-29,09:37:37,+   11.81
2026-06-29,09:37:42,+   11.91
2026-06-29,09:37:47,+   12.15
2026-06-29,09:37:52,+   12.26
2026-06-29,09:37:57,+   12.48
2026-06-29,09:38:02,+   12.61
2026-06-29,09:38:07,+   12.89
2026-06-29,09:38:12,+   13.12
2026-06-29,09:38:17,+   13.33
2026-06-29,09:38:22,+   13.43
2026-06-29,09:38:27,+   13.72
2026-06-29,09:38:32,+   13.81
2026-06-29,09:38:37,+   13.89
2026-06-29,09:38:42,+   13.99
2026-06-29,09:38:47,+   14.29
2026-06-29,09:38:52,+   14.39
2026-06-29,09:38:57,+   14.49
2026-06-29,09:39:02,+   14.64
2026-06-29,09:39:07,+   14.90
2026-06-29,09:39:12,+   15.00
2026-06-29,09:39:17,+   15.19
2026-06-29,09:39:22,+   15.31
2026-06-29,09:39:27,+   15.53
2026-06-29,09:39:32,+   15.60
2026-06-29,09:39:37,+   15.79
