Data,Hora,Leitura
2026-05-08,14:30:40,+    0.22
2026-05-08,14:30:45,+    0.00
2026-05-08,14:30:50,+    0.01
2026-05-08,14:30:55,+   12.16
2026-05-08,14:31:00,+   50.05
2026-05-08,14:31:05,+  105.94
2026-05-08,14:31:10,+  166.55
2026-05-08,14:31:15,+  227.21
2026-05-08,14:31:20,+  287.73
2026-05-08,14:31:25,+  346.03
2026-05-08,14:31:30,+  406.62
2026-05-08,14:31:35,+  467.22
2026-05-08,14:31:40,+  527.82
2026-05-08,14:31:45,+  588.43
2026-05-08,14:31:50,+  646.83
2026-05-08,14:31:55,+  707.44
2026-05-08,14:32:00,+  767.97
2026-05-08,14:32:05,+  828.42
2026-05-08,14:32:10,+  886.67
2026-05-08,14:32:15,+  947.20
2026-05-08,14:32:20,+ 1007.75
2026-05-08,14:32:25,+ 1068.32
2026-05-08,14:32:30,+ 1126.54
2026-05-08,14:32:35,+ 1186.91
2026-05-08,14:32:40,+ 1247.32
2026-05-08,14:32:45,+ 1307.79
2026-05-08,14:32:50,+ 1368.27
2026-05-08,14:32:55,+ 1426.51
2026-05-08,14:33:00,+ 1487.00
2026-05-08,14:33:05,+ 1547.35
2026-05-08,14:33:10,+ 1607.65
2026-05-08,14:33:15,+ 1665.82
2026-05-08,14:33:20,+ 1726.20
2026-05-08,14:33:25,+ 1786.62
2026-05-08,14:33:30,+ 1847.02
2026-05-08,14:33:35,+ 1905.10
2026-05-08,14:33:40,+ 1965.33
2026-05-08,14:33:45,+ 2025.61
2026-05-08,14:33:50,+ 2085.93
2026-05-08,14:33:55,+ 2146.26
2026-05-08,14:34:00,+ 2194.02
2026-05-08,14:34:05,+ 2197.44
2026-05-08,14:34:10,+ 2197.50
2026-05-08,14:34:15,+ 2197.56
2026-05-08,14:34:20,+ 2197.60
2026-05-08,14:34:25,+ 2197.64
2026-05-08,14:34:30,+ 2197.67
2026-05-08,14:34:35,+ 2197.71
2026-05-08,14:34:40,+ 2197.74
2026-05-08,14:34:45,+ 2197.77
2026-05-08,14:34:50,+ 2197.79
2026-05-08,14:34:55,+ 2197.82
2026-05-08,14:35:00,+ 2197.85
2026-05-08,14:35:05,+ 2197.86
2026-05-08,14:35:10,+ 2197.88
2026-05-08,14:35:15,+ 2197.89
2026-05-08,14:35:20,+ 2197.92
2026-05-08,14:35:25,+ 2197.94
2026-05-08,14:35:30,+ 2197.95
2026-05-08,14:35:35,+ 2197.97
2026-05-08,14:35:40,+ 2197.99
2026-05-08,14:35:45,+ 2197.99
2026-05-08,14:35:50,+ 2198.01
2026-05-08,14:35:55,+ 2198.02
2026-05-08,14:36:00,+ 2198.03
2026-05-08,14:36:05,+ 2198.04
