Data,Hora,Leitura
2026-05-08,14:51:43,-    0.01
2026-05-08,14:51:48,-    0.01
2026-05-08,14:51:53,+    0.00
2026-05-08,14:51:58,-    0.01
2026-05-08,14:52:03,-    0.01
2026-05-08,14:52:08,+    0.00
2026-05-08,14:52:13,+    0.00
2026-05-08,14:52:18,+    0.00
2026-05-08,14:52:23,+    0.01
2026-05-08,14:52:28,+    0.02
2026-05-08,14:52:33,+    0.03
2026-05-08,14:52:38,+    0.04
2026-05-08,14:52:43,+    0.05
2026-05-08,14:52:48,+    0.01
2026-05-08,14:52:53,+    0.02
2026-05-08,14:52:58,+    2.52
2026-05-08,14:53:03,+   73.64
2026-05-08,14:53:08,+  159.55
2026-05-08,14:53:13,+  242.72
2026-05-08,14:53:18,+  330.17
2026-05-08,14:53:23,+  416.77
2026-05-08,14:53:28,+  503.44
2026-05-08,14:53:33,+  590.03
2026-05-08,14:53:38,+  673.44
2026-05-08,14:53:43,+  760.84
2026-05-08,14:53:48,+  847.43
2026-05-08,14:53:53,+  933.91
2026-05-08,14:53:58,+ 1018.01
2026-05-08,14:54:03,+ 1104.40
2026-05-08,14:54:08,+ 1190.88
2026-05-08,14:54:13,+ 1277.90
2026-05-08,14:54:18,+ 1361.03
2026-05-08,14:54:23,+ 1447.99
2026-05-08,14:54:28,+ 1534.36
2026-05-08,14:54:33,+ 1621.32
2026-05-08,14:54:38,+ 1707.58
2026-05-08,14:54:43,+ 1791.16
2026-05-08,14:54:48,+ 1877.85
2026-05-08,14:54:53,+ 1964.64
2026-05-08,14:54:58,+ 2050.77
2026-05-08,14:55:03,+ 2134.30
2026-05-08,14:55:08,+ 2219.10
2026-05-08,14:55:13,+ 2232.53
2026-05-08,14:55:18,+ 2232.22
2026-05-08,14:55:23,+ 2232.26
2026-05-08,14:55:28,+ 2232.28
2026-05-08,14:55:33,+ 2232.32
2026-05-08,14:55:38,+ 2232.34
2026-05-08,14:55:43,+ 2232.37
2026-05-08,14:55:48,+ 2232.40
2026-05-08,14:55:53,+ 2232.40
2026-05-08,14:55:58,+ 2232.40
2026-05-08,14:56:03,+ 2232.43
2026-05-08,14:56:08,+ 2232.46
2026-05-08,14:56:13,+ 2232.48
2026-05-08,14:56:18,+ 2232.48
2026-05-08,14:56:23,+ 2232.51
2026-05-08,14:56:28,+ 2232.54
