Data,Hora,Leitura
2026-05-08,14:38:37,+    0.02
2026-05-08,14:38:44,+    0.01
2026-05-08,14:38:49,+    0.00
2026-05-08,14:38:54,+    0.02
2026-05-08,14:38:59,+    0.03
2026-05-08,14:39:04,+    0.04
2026-05-08,14:39:09,+    0.05
2026-05-08,14:39:14,+    0.06
2026-05-08,14:39:19,+    0.08
2026-05-08,14:39:24,+    0.01
2026-05-08,14:39:29,+    0.02
2026-05-08,14:39:34,+    0.04
2026-05-08,14:39:39,+    0.05
2026-05-08,14:39:44,+    0.00
2026-05-08,14:39:49,+    0.00
2026-05-08,14:39:54,+    0.01
2026-05-08,14:39:59,+    1.17
2026-05-08,14:40:04,+   56.83
2026-05-08,14:40:09,+  129.78
2026-05-08,14:40:14,+  201.00
2026-05-08,14:40:19,+  274.43
2026-05-08,14:40:24,+  348.10
2026-05-08,14:40:29,+  421.77
2026-05-08,14:40:34,+  492.79
2026-05-08,14:40:39,+  566.43
2026-05-08,14:40:44,+  640.11
2026-05-08,14:40:49,+  713.95
2026-05-08,14:40:54,+  784.70
2026-05-08,14:40:59,+  858.32
2026-05-08,14:41:04,+  931.81
2026-05-08,14:41:09,+ 1006.69
2026-05-08,14:41:14,+ 1080.12
2026-05-08,14:41:19,+ 1150.90
2026-05-08,14:41:24,+ 1224.28
2026-05-08,14:41:29,+ 1297.70
2026-05-08,14:41:34,+ 1371.09
2026-05-08,14:41:39,+ 1442.32
2026-05-08,14:41:44,+ 1515.59
2026-05-08,14:41:49,+ 1588.97
2026-05-08,14:41:54,+ 1662.24
2026-05-08,14:41:59,+ 1733.46
2026-05-08,14:42:04,+ 1806.66
2026-05-08,14:42:09,+ 1879.91
2026-05-08,14:42:14,+ 1953.72
2026-05-08,14:42:19,+ 2026.86
2026-05-08,14:42:24,+ 2097.72
2026-05-08,14:42:29,+ 2127.98
2026-05-08,14:42:34,+ 2127.74
2026-05-08,14:42:39,+ 2127.81
2026-05-08,14:42:44,+ 2127.85
2026-05-08,14:42:49,+ 2127.89
2026-05-08,14:42:54,+ 2127.93
2026-05-08,14:42:59,+ 2127.97
2026-05-08,14:43:04,+ 2128.00
2026-05-08,14:43:09,+ 2127.99
2026-05-08,14:43:14,+ 2128.05
2026-05-08,14:43:19,+ 2128.12
2026-05-08,14:43:24,+ 2128.15
2026-05-08,14:43:29,+ 2128.20
2026-05-08,14:43:34,+ 2128.22
2026-05-08,14:43:39,+ 2128.25
2026-05-08,14:43:44,+ 2128.27
2026-05-08,14:43:49,+ 2128.31
2026-05-08,14:43:54,+ 2128.32
2026-05-08,14:43:59,+ 2128.34
2026-05-08,14:44:04,+ 2128.36
2026-05-08,14:44:09,+ 2128.38
2026-05-08,14:44:14,+ 2128.40
2026-05-08,14:44:19,+ 2128.42
2026-05-08,14:44:24,+ 2128.44
2026-05-08,14:44:29,+ 2128.47
2026-05-08,14:44:34,+ 2128.49
2026-05-08,14:44:39,+ 2128.52
2026-05-08,14:44:44,+ 2128.55
2026-05-08,14:44:49,+ 2128.55
2026-05-08,14:44:54,+ 2128.57
2026-05-08,14:44:59,+ 2128.58
2026-05-08,14:45:04,+ 2128.60
2026-05-08,14:45:09,+ 2128.62
2026-05-08,14:45:14,+ 2128.65
2026-05-08,14:45:19,+ 2128.66
2026-05-08,14:45:24,+ 2128.68
2026-05-08,14:45:29,+ 2128.70
2026-05-08,14:45:34,+ 2128.71
2026-05-08,14:45:39,+ 2128.73
2026-05-08,14:45:44,+ 2128.75
2026-05-08,14:45:49,+ 2128.76
2026-05-08,14:45:54,+ 2128.79
2026-05-08,14:45:59,+ 2128.82
2026-05-08,14:46:04,+ 2128.85
2026-05-08,14:46:09,+ 2128.86
2026-05-08,14:46:14,+ 2128.46
2026-05-08,14:46:19,+ 2128.48
2026-05-08,14:46:24,+ 2128.49
