Data,Hora,Leitura
2026-05-08,15:12:19,+  645.44
2026-05-08,15:12:24,+  645.54
2026-05-08,15:12:29,+  645.58
2026-05-08,15:12:34,+    0.03
2026-05-08,15:12:39,+    0.05
2026-05-08,15:12:44,+    0.07
2026-05-08,15:12:48,+    0.00
2026-05-08,15:12:53,+    0.02
2026-05-08,15:12:59,+    0.03
2026-05-08,15:13:04,+    2.25
2026-05-08,15:13:09,+   59.01
2026-05-08,15:13:14,+  128.24
2026-05-08,15:13:19,+  200.75
2026-05-08,15:13:24,+  273.78
2026-05-08,15:13:29,+  346.99
2026-05-08,15:13:33,+  417.52
2026-05-08,15:13:38,+  490.71
2026-05-08,15:13:44,+  563.91
2026-05-08,15:13:49,+  637.28
2026-05-08,15:13:54,+  707.46
2026-05-08,15:13:59,+  779.92
2026-05-08,15:14:04,+  853.09
2026-05-08,15:14:09,+  926.38
2026-05-08,15:14:14,+  999.69
2026-05-08,15:14:18,+ 1070.24
2026-05-08,15:14:24,+ 1143.55
2026-05-08,15:14:29,+ 1216.73
2026-05-08,15:14:34,+ 1289.99
2026-05-08,15:14:39,+ 1360.55
2026-05-08,15:14:44,+ 1433.83
2026-05-08,15:14:49,+ 1507.03
2026-05-08,15:14:54,+ 1580.26
2026-05-08,15:14:59,+ 1653.49
2026-05-08,15:15:03,+ 1723.95
2026-05-08,15:15:09,+ 1797.11
2026-05-08,15:15:14,+ 1870.30
2026-05-08,15:15:19,+ 1943.42
2026-05-08,15:15:24,+ 2013.84
2026-05-08,15:15:29,+ 2086.92
2026-05-08,15:15:34,+ 2160.00
2026-05-08,15:15:39,+ 2204.81
2026-05-08,15:15:43,+ 2209.97
2026-05-08,15:15:48,+ 2210.04
2026-05-08,15:15:54,+ 2210.08
2026-05-08,15:15:59,+ 2210.11
2026-05-08,15:16:04,+ 2210.14
2026-05-08,15:16:09,+ 2210.17
2026-05-08,15:16:14,+ 2210.19
2026-05-08,15:16:19,+ 2210.21
2026-05-08,15:16:24,+ 2210.23
2026-05-08,15:16:29,+ 2210.25
