Data,Hora,Leitura
2026-05-08,14:03:13,+    0.01
2026-05-08,14:03:18,+    0.01
2026-05-08,14:03:24,+    0.01
2026-05-08,14:03:29,+    0.02
2026-05-08,14:03:34,+    0.02
2026-05-08,14:03:39,+    0.01
2026-05-08,14:03:43,+    0.01
2026-05-08,14:03:48,+    0.01
2026-05-08,14:03:53,+    0.01
2026-05-08,14:03:58,+    0.01
2026-05-08,14:04:03,+    0.02
2026-05-08,14:04:08,+    0.02
2026-05-08,14:04:13,+    0.02
2026-05-08,14:04:18,+    0.02
2026-05-08,14:04:23,+    0.02
2026-05-08,14:04:28,+    0.02
2026-05-08,14:04:34,+    0.03
2026-05-08,14:04:39,+    0.03
2026-05-08,14:04:44,+   13.07
2026-05-08,14:04:48,+   58.38
2026-05-08,14:04:53,+  119.00
2026-05-08,14:04:58,+  179.99
2026-05-08,14:05:03,+  241.12
2026-05-08,14:05:08,+  302.35
2026-05-08,14:05:13,+  361.41
2026-05-08,14:05:19,+  422.81
2026-05-08,14:05:24,+  484.04
2026-05-08,14:05:29,+  545.14
2026-05-08,14:05:33,+  603.97
2026-05-08,14:05:38,+  665.10
2026-05-08,14:05:43,+  726.22
2026-05-08,14:05:48,+  787.34
2026-05-08,14:05:53,+  848.46
2026-05-08,14:05:59,+  907.32
2026-05-08,14:06:04,+  968.40
2026-05-08,14:06:09,+ 1029.47
2026-05-08,14:06:14,+ 1090.46
2026-05-08,14:06:18,+ 1149.06
2026-05-08,14:06:23,+ 1209.86
2026-05-08,14:06:28,+ 1270.64
2026-05-08,14:06:33,+ 1331.53
2026-05-08,14:06:38,+ 1390.15
2026-05-08,14:06:44,+ 1451.09
2026-05-08,14:06:49,+ 1512.06
2026-05-08,14:06:54,+ 1573.01
2026-05-08,14:06:59,+ 1633.93
2026-05-08,14:07:03,+ 1692.48
2026-05-08,14:07:08,+ 1753.20
2026-05-08,14:07:13,+ 1813.99
2026-05-08,14:07:18,+ 1874.84
2026-05-08,14:07:23,+ 1933.44
2026-05-08,14:07:28,+ 1992.59
2026-05-08,14:07:33,+ 2023.75
2026-05-08,14:07:38,+ 2031.14
2026-05-08,14:07:43,+ 2031.30
2026-05-08,14:07:48,+ 2031.28
2026-05-08,14:07:54,+ 2031.42
2026-05-08,14:07:59,+ 2031.42
