Data,Hora,Leitura
2026-05-08,14:58:28,+    0.03
2026-05-08,14:58:33,+    0.07
2026-05-08,14:58:38,+    0.10
2026-05-08,14:58:43,+    0.03
2026-05-08,14:58:49,+    0.08
2026-05-08,14:58:54,+    0.11
2026-05-08,14:58:59,+    0.17
2026-05-08,14:59:03,+    0.28
2026-05-08,14:59:17,+    0.03
2026-05-08,14:59:26,+    0.00
2026-05-08,14:59:31,-    0.01
2026-05-08,14:59:36,+  626.21
2026-05-08,14:59:41,+  626.70
2026-05-08,14:59:46,+  626.66
2026-05-08,14:59:51,+  626.65
2026-05-08,14:59:57,+  626.68
2026-05-08,15:00:04,+    0.01
2026-05-08,15:00:09,+    0.02
2026-05-08,15:00:14,+    0.04
2026-05-08,15:00:19,+    0.05
2026-05-08,15:00:24,+    0.08
2026-05-08,15:00:29,+    0.03
2026-05-08,15:00:34,+    0.03
2026-05-08,15:00:39,+    0.02
2026-05-08,15:00:44,+    0.02
2026-05-08,15:00:49,+    0.03
2026-05-08,15:00:54,+    0.04
2026-05-08,15:00:59,+   27.00
2026-05-08,15:01:04,+   82.17
2026-05-08,15:01:09,+  141.49
2026-05-08,15:01:15,+  201.04
2026-05-08,15:01:20,+  261.22
2026-05-08,15:01:24,+  319.28
2026-05-08,15:01:29,+  379.69
2026-05-08,15:01:34,+  440.09
2026-05-08,15:01:39,+  500.71
2026-05-08,15:01:44,+  559.17
2026-05-08,15:01:49,+  619.53
2026-05-08,15:01:54,+  679.88
2026-05-08,15:01:59,+  740.17
2026-05-08,15:02:04,+  798.06
2026-05-08,15:02:09,+  858.91
2026-05-08,15:02:14,+  919.09
2026-05-08,15:02:19,+  979.30
2026-05-08,15:02:24,+ 1039.52
2026-05-08,15:02:29,+ 1098.09
2026-05-08,15:02:35,+ 1158.04
2026-05-08,15:02:40,+ 1218.14
2026-05-08,15:02:45,+ 1279.01
2026-05-08,15:02:49,+ 1336.86
2026-05-08,15:02:54,+ 1396.90
2026-05-08,15:02:59,+ 1456.87
2026-05-08,15:03:04,+ 1517.60
2026-05-08,15:03:09,+ 1575.41
2026-05-08,15:03:14,+ 1635.47
2026-05-08,15:03:19,+ 1696.10
2026-05-08,15:03:25,+ 1755.99
2026-05-08,15:03:30,+ 1815.98
2026-05-08,15:03:34,+ 1874.50
2026-05-08,15:03:39,+ 1934.43
2026-05-08,15:03:44,+ 1994.32
2026-05-08,15:03:49,+ 2054.82
2026-05-08,15:03:54,+ 2112.48
2026-05-08,15:03:59,+ 2172.28
2026-05-08,15:04:05,+ 2188.30
2026-05-08,15:04:10,+ 2187.97
2026-05-08,15:04:15,+ 2188.03
2026-05-08,15:04:19,+ 2188.08
2026-05-08,15:04:24,+ 2188.14
2026-05-08,15:04:29,+ 2188.19
2026-05-08,15:04:34,+ 2188.23
2026-05-08,15:04:39,+ 2188.27
2026-05-08,15:04:44,+ 2188.31
2026-05-08,15:04:50,+ 2188.36
2026-05-08,15:04:55,+ 2188.40
2026-05-08,15:04:59,+ 2188.44
2026-05-08,15:05:04,+ 2188.49
2026-05-08,15:05:09,+ 2188.54
