Data,Hora,Leitura
2026-05-08,15:19:03,+    0.02
2026-05-08,15:19:08,+    0.03
2026-05-08,15:19:14,+    0.04
2026-05-08,15:19:19,+    0.05
2026-05-08,15:19:23,+    0.04
2026-05-08,15:19:28,+    0.05
2026-05-08,15:19:34,+    0.05
2026-05-08,15:19:39,+    0.05
2026-05-08,15:19:44,+    0.06
2026-05-08,15:19:48,+    0.01
2026-05-08,15:19:53,+    0.01
2026-05-08,15:19:59,+   26.05
2026-05-08,15:20:04,+  105.91
2026-05-08,15:20:08,+  187.84
2026-05-08,15:20:13,+  273.71
2026-05-08,15:20:19,+  359.84
2026-05-08,15:20:24,+  445.34
2026-05-08,15:20:28,+  527.81
2026-05-08,15:20:33,+  613.95
2026-05-08,15:20:39,+  699.97
2026-05-08,15:20:44,+  785.29
2026-05-08,15:20:49,+  870.28
2026-05-08,15:20:54,+  952.85
2026-05-08,15:20:59,+ 1038.98
2026-05-08,15:21:04,+ 1124.96
2026-05-08,15:21:09,+ 1210.96
2026-05-08,15:21:13,+ 1293.84
2026-05-08,15:21:18,+ 1379.82
2026-05-08,15:21:24,+ 1465.72
2026-05-08,15:21:29,+ 1551.62
2026-05-08,15:21:34,+ 1634.35
2026-05-08,15:21:39,+ 1720.35
2026-05-08,15:21:44,+ 1806.03
2026-05-08,15:21:49,+ 1891.88
2026-05-08,15:21:54,+ 1977.77
2026-05-08,15:21:58,+ 2060.42
2026-05-08,15:22:03,+ 2146.29
2026-05-08,15:22:09,+ 2212.91
2026-05-08,15:22:14,+ 2223.66
2026-05-08,15:22:19,+ 2223.57
2026-05-08,15:22:24,+ 2223.61
2026-05-08,15:22:28,+ 2223.65
2026-05-08,15:22:34,+ 2223.67
2026-05-08,15:22:39,+ 2223.70
2026-05-08,15:22:44,+ 2223.73
2026-05-08,15:22:49,+ 2223.74
2026-05-08,15:22:54,+ 2223.77
2026-05-08,15:22:59,+ 2223.79
2026-05-08,15:23:03,+ 2223.81
2026-05-08,15:23:08,+ 2223.82
